billing_class,billing_code, billing_code_type, billing_code_modifier
"professional","L3761","HCPCS","['NU']"
"professional","82384","CPT","['27']"
"professional","G9982","HCPCS","['G0']"
"professional","77520","CPT","['26']"
"professional","68362","CPT","[]"
"professional","E2373","HCPCS","['RR','KE']"
"professional","27301","CPT","['U1']"
"professional","82135","CPT","['U1']"
"professional","J2550","HCPCS","[]"
"professional","51785","CPT","[]"
"professional","58322","CPT","[]"
"professional","33238","CPT","[]"
"professional","78451","CPT","['U1']"
"professional","92520","CPT","['U1']"
"professional","84484","CPT","['27']"
"professional","G0140","HCPCS","[]"
"professional","27067","CPT","[]"
"institutional","19325","CPT","[]"
"institutional","14020","CPT","[]"
"professional","83014","CPT","['26']"
"professional","63270","CPT","['U1']"
"institutional","43100","CPT","[]"
"professional","97542","CPT","['G0']"
"professional","21401","CPT","['U1']"
"professional","93292","CPT","['U1']"
"institutional","43611","CPT","[]"
"professional","15945","CPT","['U1']"
"professional","24665","CPT","['U1']"
"professional","86652","CPT","['27']"
"professional","S9097","HCPCS","[]"
"institutional","43605","CPT","[]"
"professional","A7027","HCPCS","[]"
"professional","E0984","HCPCS","['KI']"
"professional","84252","CPT","[]"
"professional","67825","CPT","[]"
"professional","C9353","HCPCS","[]"
"professional","E1003","HCPCS","['NU','RR','KE']"
"professional","86320","CPT","['TC']"
"professional","G8397","HCPCS","[]"
"professional","78013","CPT","['26']"
"professional","81540","CPT","[]"
"institutional","41826","CPT","[]"
"professional","87591","CPT","[]"
"professional","96369","CPT","['U1']"
"professional","E0849","HCPCS","['26']"
"professional","83518","CPT","['U1']"
"professional","J9294","HCPCS","[]"
"institutional","41115","CPT","[]"
"professional","22844","CPT","[]"
"professional","86632","CPT","['U1']"
"professional","87492","CPT","['TC']"
"professional","80420","CPT","['TC']"
"institutional","5A05121","ICD","[]"
"professional","94662","CPT","['26']"
"institutional","16035","CPT","[]"
"professional","27216","CPT","[]"
"professional","23406","CPT","['U1']"
"professional","28660","CPT","[]"
"professional","25248","CPT","['U1']"
"professional","A9536","HCPCS","['NU']"
"professional","95251","CPT","['TC']"
"professional","V2110","HCPCS","[]"
"professional","77470","CPT","['TC']"
"institutional","33928","CPT","[]"
"professional","29900","CPT","[]"
"professional","H0014","HCPCS","['HG']"
"professional","E0958","HCPCS","['NU']"
"professional","29440","CPT","[]"
"professional","50432","CPT","['U1']"
"institutional","64820","CPT","[]"
"institutional","53410","CPT","[]"
"professional","33976","CPT","['U1']"
"professional","L6930","HCPCS","[]"
"institutional","33900","CPT","[]"
"institutional","64834","CPT","[]"
"professional","93926","CPT","['U1']"
"professional","G9985","HCPCS","['95']"
"professional","47144","CPT","[]"
"institutional","33736","CPT","[]"
"institutional","64616","CPT","[]"
"professional","78832","CPT","[]"
"professional","63057","CPT","[]"
"professional","75860","CPT","['27']"
"institutional","0732T","CPT","[]"
"professional","65765","CPT","[]"
"professional","E0198","HCPCS","['TC']"
"professional","L8500","HCPCS","['NU']"
"professional","Q5115","HCPCS","[]"
"professional","78291","CPT","[]"
"institutional","54416","CPT","[]"
"professional","86052","CPT","[]"
"professional","69990","CPT","[]"
"professional","55725","CPT","[]"
"professional","51797","CPT","['26']"
"professional","J1815","HCPCS","[]"
"professional","20704","CPT","[]"
"institutional","63610","CPT","[]"
"professional","E0265","HCPCS","['KI']"
"professional","L6550","HCPCS","['NU']"
"professional","54360","CPT","['U1']"
"institutional","34718","CPT","[]"
"professional","E2601","HCPCS","['UE']"
"professional","22855","CPT","['U1']"
"professional","K0020","HCPCS","['UE']"
"professional","82805","CPT","['U1']"
"professional","G0916","HCPCS","[]"
"institutional","63101","CPT","[]"
"professional","E2364","HCPCS","['RR']"
"professional","S0390","HCPCS","[]"
"institutional","26530","CPT","[]"
"professional","99349","CPT","[]"
"institutional","0D168KA","ICD","[]"
"professional","0446U","CPT","[]"
"institutional","11900","CPT","[]"
"institutional","26235","CPT","[]"
"professional","92575","CPT","['U1']"
"professional","88275","CPT","['26']"
"professional","A8000","HCPCS","['NU']"
"professional","T1022","HCPCS","['HO']"
"professional","82160","CPT","['U1']"
"professional","0492U","CPT","[]"
"institutional","26518","CPT","[]"
"professional","82820","CPT","[]"
"professional","21454","CPT","['U1']"
"professional","37253","CPT","['TC']"
"professional","99409","CPT","['G0']"
"professional","84443","CPT","['QW']"
"professional","73630","CPT","['U1']"
"professional","93454","CPT","['26']"
"professional","71275","CPT","['26']"
"professional","76987","CPT","[]"
"professional","54505","CPT","[]"
"professional","93321","CPT","[]"
"professional","E2612","HCPCS","[]"
"professional","86225","CPT","['26']"
"professional","L5714","HCPCS","['UE']"
"professional","87272","CPT","[]"
"professional","G0102","HCPCS","[]"
"professional","92137","CPT","['26']"
"professional","J3480","HCPCS","[]"
"professional","27784","CPT","[]"
"institutional","0211","RC","[]"
"institutional","0B9H8ZX","ICD","[]"
"professional","E0293","HCPCS","[]"
"professional","85303","CPT","['U1']"
"institutional","29131","CPT","[]"
"institutional","24220","CPT","[]"
"professional","35606","CPT","[]"
"professional","75572","CPT","['26']"
"institutional","29125","CPT","[]"
"professional","88325","CPT","['TC']"
"professional","99234","CPT","[]"
"professional","27488","CPT","[]"
"professional","76016","CPT","['26']"
"professional","36222","CPT","['U1']"
"professional","21685","CPT","['U1']"
"professional","87003","CPT","[]"
"professional","31290","CPT","['U1']"
"professional","93150","CPT","[]"
"professional","84600","CPT","['27']"
"professional","45135","CPT","[]"
"professional","64734","CPT","[]"
"institutional","44603","CPT","[]"
"professional","E0952","HCPCS","['26']"
"professional","E2394","HCPCS","['RR','UE','KE']"
"professional","85611","CPT","['TC']"
"professional","93016","CPT","['U1']"
"professional","61026","CPT","[]"
"professional","73650","CPT","['27']"
"professional","E0748","HCPCS","['UE']"
"professional","92370","CPT","[]"
"professional","J2327","HCPCS","[]"
"professional","98014","CPT","[]"
"professional","E2322","HCPCS","['UE','RR','KC']"
"institutional","36907","CPT","[]"
"professional","74355","CPT","[]"
"institutional","61611","CPT","[]"
"professional","A4639","HCPCS","['UE']"
"professional","E0606","HCPCS","['UE']"
"professional","57308","CPT","['26']"
"professional","11772","CPT","['U1']"
"professional","0597T","CPT","[]"
"institutional","61605","CPT","[]"
"professional","83874","CPT","['TC']"
"professional","K0825","HCPCS","['KJ']"
"professional","0543T","CPT","[]"
"institutional","20527","CPT","[]"
"professional","67415","CPT","[]"
"professional","43846","CPT","[]"
"professional","26742","CPT","['U1']"
"professional","A7508","HCPCS","['NU']"
"professional","A6589","HCPCS","[]"
"professional","81430","CPT","[]"
"professional","57455","CPT","[]"
"professional","73725","CPT","['27']"
"professional","86200","CPT","['TC']"
"professional","33235","CPT","[]"
"professional","82075","CPT","['27']"
"professional","L5666","HCPCS","[]"
"professional","J0380","HCPCS","[]"
"professional","E0969","HCPCS","['26']"
"professional","71250","CPT","['TC']"
"professional","87633","CPT","['26']"
"professional","61645","CPT","['TC']"
"professional","A4765","HCPCS","[]"
"professional","35633","CPT","['U1']"
"professional","29530","CPT","[]"
"professional","L7008","HCPCS","['NU']"
"professional","76948","CPT","['26']"
"institutional","52310","CPT","[]"
"professional","G0459","HCPCS","['GT']"
"professional","25685","CPT","[]"
"professional","Q4294","HCPCS","[]"
"institutional","0D1A47B","ICD","[]"
"professional","29870","CPT","[]"
"institutional","32905","CPT","[]"
"institutional","0185","MS-DRG","[]"
"professional","90870","CPT","['TC']"
"professional","64856","CPT","['U1']"
"professional","A4602","HCPCS","['UE']"
"professional","17107","CPT","['U1']"
"professional","E1007","HCPCS","['RR','KE']"
"professional","V2319","HCPCS","[]"
"professional","J1427","HCPCS","[]"
"professional","J7615","HCPCS","[]"
"professional","77074","CPT","[]"
"professional","66635","CPT","[]"
"institutional","32036","CPT","[]"
"professional","H0049","HCPCS","[]"
"professional","L6660","HCPCS","['RR']"
"professional","0656T","CPT","[]"
"professional","68801","CPT","['U1']"
"institutional","50400","CPT","[]"
"professional","V2109","HCPCS","['NU']"
"institutional","67830","CPT","[]"
"professional","38100","CPT","[]"
"professional","42100","CPT","['U1']"
"institutional","0973T","CPT","[]"
"professional","59072","CPT","[]"
"professional","76818","CPT","['TC']"
"professional","15100","CPT","['U1']"
"professional","L0160","HCPCS","['RR']"
"professional","K0051","HCPCS","['RR','UE','KE']"
"professional","75557","CPT","['TC']"
"institutional","42836","CPT","[]"
"professional","61715","CPT","['26']"
"professional","S0183","HCPCS","[]"
"professional","83516","CPT","['27']"
"professional","E1530","HCPCS","['NU']"
"institutional","22526","CPT","[]"
"professional","H0011","HCPCS","[]"
"professional","26593","CPT","['U1']"
"professional","95712","CPT","[]"
"institutional","22532","CPT","[]"
"professional","84153","CPT","[]"
"professional","E0189","HCPCS","['RR']"
"professional","G9054","HCPCS","[]"
"professional","82507","CPT","['TC']"
"professional","L5824","HCPCS","['NU']"
"professional","L5661","HCPCS","['UE']"
"professional","22849","CPT","[]"
"professional","87271","CPT","['U1']"
"professional","E2211","HCPCS","['RR']"
"professional","65450","CPT","['U1']"
"professional","J1212","HCPCS","[]"
"professional","84478","CPT","['QW']"
"professional","77022","CPT","['27']"
"professional","84207","CPT","['TC']"
"institutional","15734","CPT","[]"
"professional","88300","CPT","['26']"
"professional","0179U","CPT","[]"
"professional","77293","CPT","['U1']"
"institutional","42600","CPT","[]"
"professional","0774T","CPT","[]"
"institutional","28232","CPT","[]"
"professional","58822","CPT","[]"
"institutional","28226","CPT","[]"
"professional","33478","CPT","[]"
"professional","S5560","HCPCS","[]"
"professional","81171","CPT","[]"
"professional","26860","CPT","['U1']"
"professional","99397","CPT","[]"
"professional","49323","CPT","[]"
"professional","58562","CPT","[]"
"professional","33774","CPT","[]"
"institutional","45500","CPT","[]"
"institutional","25810","CPT","[]"
"professional","0707T","CPT","[]"
"professional","46040","CPT","['U1']"
"institutional","0472","MS-DRG","[]"
"institutional","48100","CPT","[]"
"professional","37246","CPT","[]"
"professional","77605","CPT","['U1']"
"professional","95024","CPT","['U1']"
"professional","86688","CPT","['26']"
"professional","31297","CPT","[]"
"professional","0625T","CPT","[]"
"professional","32554","CPT","[]"
"institutional","0BJQ8ZZ","ICD","[]"
"professional","67210","CPT","['U1']"
"institutional","57700","CPT","[]"
"professional","20605","CPT","['U1']"
"professional","A7044","HCPCS","['RR']"
"professional","E2363","HCPCS","['UE','NU','KE']"
"professional","30210","CPT","['U1']"
"professional","63688","CPT","['U1']"
"professional","92584","CPT","['TC']"
"professional","93724","CPT","['U1']"
"professional","E0995","HCPCS","['NU','KE']"
"professional","33774","CPT","['U1']"
"professional","80188","CPT","['26']"
"professional","G8431","HCPCS","[]"
"professional","61510","CPT","['U1']"
"professional","77317","CPT","['TC']"
"institutional","60512","CPT","[]"
"professional","26105","CPT","['U1']"
"professional","80351","CPT","[]"
"professional","84132","CPT","['27']"
"professional","84510","CPT","['26']"
"professional","64774","CPT","['U1']"
"professional","86155","CPT","['U1']"
"professional","A4765","HCPCS","['NU']"
"professional","70548","CPT","['27']"
"professional","L6682","HCPCS","[]"
"professional","J3364","HCPCS","[]"
"professional","32658","CPT","[]"
"professional","36510","CPT","['U1']"
"professional","82652","CPT","['U1']"
"institutional","38900","CPT","[]"
"institutional","55715","CPT","[]"
"professional","E2613","HCPCS","['NU']"
"professional","88165","CPT","['27']"
"institutional","58410","CPT","[]"
"professional","E0680","HCPCS","['RR']"
"professional","29200","CPT","[]"
"professional","86696","CPT","['TC']"
"professional","27466","CPT","['U1']"
"institutional","58301","CPT","[]"
"professional","26676","CPT","[]"
"professional","99496","CPT","['GT']"
"professional","84152","CPT","['U1']"
"professional","24102","CPT","['U1']"
"professional","74301","CPT","['27']"
"professional","78278","CPT","['U1']"
"institutional","0247","MS-DRG","[]"
"professional","82340","CPT","['TC']"
"institutional","02883ZZ","ICD","[]"
"professional","86384","CPT","['U1']"
"professional","Q4156","HCPCS","[]"
"professional","21366","CPT","['U1']"
"professional","81300","CPT","[]"
"professional","83885","CPT","['U1']"
"professional","V2600","HCPCS","['NU']"
"professional","43236","CPT","[]"
"professional","93282","CPT","[]"
"professional","86850","CPT","['27']"
"institutional","2W1DX7Z","ICD","[]"
"professional","L5706","HCPCS","['NU']"
"institutional","27122","CPT","[]"
"professional","52352","CPT","['U1']"
"professional","S8096","HCPCS","[]"
"professional","33845","CPT","[]"
"professional","L5648","HCPCS","['NU']"
"institutional","B217YZZ","ICD","[]"
"professional","90792","CPT","['HG']"
"professional","E2328","HCPCS","['UE','KE']"
"professional","J9307","HCPCS","[]"
"professional","36217","CPT","[]"
"professional","28020","CPT","[]"
"professional","33505","CPT","[]"
"professional","92620","CPT","['TC']"
"professional","E2628","HCPCS","['NU']"
"professional","K0009","HCPCS","['NU']"
"professional","A9577","HCPCS","[]"
"institutional","51703","CPT","[]"
"professional","24077","CPT","['U1']"
"professional","A5113","HCPCS","[]"
"professional","35506","CPT","['50']"
"professional","97018","CPT","['U1']"
"professional","B9006","HCPCS","['MS']"
"professional","J0209","HCPCS","[]"
"professional","50576","CPT","[]"
"institutional","91299","CPT","[]"
"professional","S5146","HCPCS","[]"
"professional","L4010","HCPCS","[]"
"professional","85048","CPT","['26']"
"professional","20245","CPT","[]"
"professional","92228","CPT","['GQ']"
"professional","0530T","CPT","[]"
"institutional","0818","MS-DRG","[]"
"professional","E0978","HCPCS","['UE','KE']"
"professional","G0143","HCPCS","['26']"
"institutional","0054","MS-DRG","[]"
"professional","72156","CPT","['26']"
"professional","E0945","HCPCS","[]"
"professional","98968","CPT","[]"
"professional","77332","CPT","['26']"
"institutional","66505","CPT","[]"
"professional","73565","CPT","['TC']"
"professional","Q4345","HCPCS","[]"
"professional","70380","CPT","['26']"
"professional","01444","CPT","[]"
"professional","27513","CPT","['U1']"
"institutional","23120","CPT","[]"
"professional","49406","CPT","['U1']"
"professional","98942","CPT","['26']"
