billing_class,billing_code,billing_code_type,billing_code_modifier,verdict,rule,reason
professional,J1559,HCPCS,[],ALLOW,ok,
institutional,60545,CPT,[],ALLOW,ok,
professional,86829,CPT,['TC'],ALLOW,ok,
professional,36830,CPT,['U1'],ALLOW,ok,
professional,55920,CPT,[],ALLOW,ok,
professional,83945,CPT,[],ALLOW,ok,
professional,74261,CPT,[],ALLOW,ok,
professional,65420,CPT,[],ALLOW,ok,
professional,95958,CPT,['TC'],ALLOW,ok,
professional,E0971,HCPCS,['RR'],ALLOW,ok,
professional,E2386,HCPCS,"['UE','RR','KE']",ALLOW,ok,
professional,19355,CPT,['U1'],ALLOW,ok,
professional,86317,CPT,[],ALLOW,ok,
institutional,63280,CPT,[],ALLOW,ok,
professional,A9580,HCPCS,[],ALLOW,ok,
professional,73090,CPT,[],ALLOW,ok,
professional,25024,CPT,['U1'],ALLOW,ok,
professional,64600,CPT,[],ALLOW,ok,
professional,E2312,HCPCS,[],ALLOW,ok,
professional,72295,CPT,['27'],DENY,mod.27_professional,modifier 27 (multiple outpatient hospital E/M) is UB-04 only
professional,75605,CPT,['26'],ALLOW,ok,
professional,G0402,HCPCS,[],ALLOW,ok,
professional,97024,CPT,['26'],ALLOW,ok,
professional,99202,CPT,['GT'],ALLOW,ok,
professional,92240,CPT,['26'],ALLOW,ok,
professional,L5718,HCPCS,[],ALLOW,ok,
professional,54640,CPT,[],ALLOW,ok,
professional,96417,CPT,['TC'],ALLOW,ok,
professional,84439,CPT,['27'],DENY,mod.27_professional,modifier 27 (multiple outpatient hospital E/M) is UB-04 only
professional,28510,CPT,['U1'],ALLOW,ok,
professional,E0251,HCPCS,['NU'],ALLOW,ok,
professional,20240,CPT,['U1'],ALLOW,ok,
professional,58925,CPT,['U1'],ALLOW,ok,
professional,30020,CPT,[],ALLOW,ok,
professional,A4452,HCPCS,['AV'],ALLOW,ok,
institutional,25671,CPT,[],ALLOW,ok,
professional,96105,CPT,['U1'],ALLOW,ok,
professional,86510,CPT,['U1'],ALLOW,ok,
professional,84155,CPT,['26'],ALLOW,ok,
professional,A4320,HCPCS,['NU'],ALLOW,ok,
professional,E1172,HCPCS,['KJ'],ALLOW,ok,
professional,26540,CPT,['U1'],ALLOW,ok,
professional,11621,CPT,[],ALLOW,ok,
professional,84577,CPT,['27'],DENY,mod.27_professional,modifier 27 (multiple outpatient hospital E/M) is UB-04 only
professional,47100,CPT,[],ALLOW,ok,
professional,87803,CPT,['27'],DENY,mod.27_professional,modifier 27 (multiple outpatient hospital E/M) is UB-04 only
institutional,33362,CPT,[],ALLOW,ok,
professional,A4450,HCPCS,[],ALLOW,ok,
institutional,69642,CPT,[],ALLOW,ok,
institutional,64553,CPT,[],ALLOW,ok,
professional,86812,CPT,['TC'],ALLOW,ok,
professional,L3761,HCPCS,[],ALLOW,ok,
professional,48520,CPT,['U1'],ALLOW,ok,
professional,12014,CPT,['U1'],ALLOW,ok,
professional,E0235,HCPCS,['26'],DENY,mod.pctc_no_split,modifier 26 on a code with no professional/technical component split
professional,80428,CPT,[],ALLOW,ok,
professional,17270,CPT,['U1'],ALLOW,ok,
professional,A4408,HCPCS,[],ALLOW,ok,
professional,61020,CPT,['U1'],ALLOW,ok,
professional,22800,CPT,[],ALLOW,ok,
professional,E2101,HCPCS,[],ALLOW,ok,
professional,33244,CPT,['U1'],ALLOW,ok,
professional,73070,CPT,['26'],ALLOW,ok,
professional,L5982,HCPCS,['NU'],ALLOW,ok,
institutional,41250,CPT,[],ALLOW,ok,
professional,87299,CPT,['U1'],ALLOW,ok,
professional,86039,CPT,['TC'],ALLOW,ok,
professional,K0195,HCPCS,[],ALLOW,ok,
professional,99239,CPT,['GT'],ALLOW,ok,
professional,L8690,HCPCS,[],ALLOW,ok,
professional,E1007,HCPCS,['KJ'],ALLOW,ok,
professional,A4255,HCPCS,['NU'],ALLOW,ok,
professional,84402,CPT,['27'],DENY,mod.27_professional,modifier 27 (multiple outpatient hospital E/M) is UB-04 only
professional,27252,CPT,[],ALLOW,ok,
professional,J7520,HCPCS,[],ALLOW,ok,
professional,56800,CPT,['U1'],ALLOW,ok,
professional,E0161,HCPCS,['RR'],ALLOW,ok,
professional,95148,CPT,['TC'],ALLOW,ok,
professional,87166,CPT,['27'],DENY,mod.27_professional,modifier 27 (multiple outpatient hospital E/M) is UB-04 only
professional,25151,CPT,['U1'],ALLOW,ok,
professional,46320,CPT,[],ALLOW,ok,
professional,81504,CPT,[],ALLOW,ok,
professional,E0960,HCPCS,['TC'],DENY,mod.pctc_no_split,modifier TC on a code with no professional/technical component split
professional,28465,CPT,['U1'],ALLOW,ok,
professional,32669,CPT,['U1'],ALLOW,ok,
professional,E0981,HCPCS,['26'],DENY,mod.pctc_no_split,modifier 26 on a code with no professional/technical component split
professional,81479,CPT,[],ALLOW,ok,
professional,82670,CPT,['TC'],ALLOW,ok,
professional,28455,CPT,[],ALLOW,ok,
professional,23480,CPT,['U1'],ALLOW,ok,
professional,V2410,HCPCS,['UE'],ALLOW,ok,
professional,92265,CPT,['TC'],ALLOW,ok,
professional,A4265,HCPCS,[],ALLOW,ok,
professional,A6252,HCPCS,['NU'],ALLOW,ok,
institutional,43279,CPT,[],ALLOW,ok,
professional,83661,CPT,['27'],DENY,mod.27_professional,modifier 27 (multiple outpatient hospital E/M) is UB-04 only
professional,E1802,HCPCS,['UE'],ALLOW,ok,
institutional,43251,CPT,[],ALLOW,ok,
professional,K1007,HCPCS,[],ALLOW,ok,
professional,L3918,HCPCS,[],ALLOW,ok,
institutional,43245,CPT,[],ALLOW,ok,
professional,78606,CPT,['U1'],ALLOW,ok,
professional,E0580,HCPCS,[],ALLOW,ok,
professional,72131,CPT,['27'],DENY,mod.27_professional,modifier 27 (multiple outpatient hospital E/M) is UB-04 only
institutional,C9607,HCPCS,[],ALLOW,ok,
professional,E2323,HCPCS,['NU'],ALLOW,ok,
professional,61781,CPT,[],ALLOW,ok,
professional,68326,CPT,[],ALLOW,ok,
professional,27156,CPT,['U1'],ALLOW,ok,
professional,73120,CPT,['TC'],ALLOW,ok,
professional,87106,CPT,['U1'],ALLOW,ok,
professional,E1016,HCPCS,"['NU','KE']",ALLOW,ok,
professional,81314,CPT,['TC'],ALLOW,ok,
professional,L6675,HCPCS,[],ALLOW,ok,
professional,K0043,HCPCS,"['UE','RR','KE']",ALLOW,ok,
professional,J3393,HCPCS,[],ALLOW,ok,
institutional,0UQG4ZZ,ICD,[],ALLOW,ok,
professional,92997,CPT,[],ALLOW,ok,
professional,77331,CPT,[],ALLOW,ok,
professional,G0024,HCPCS,[],ALLOW,ok,
professional,85247,CPT,[],ALLOW,ok,
professional,66830,CPT,[],ALLOW,ok,
professional,E0890,HCPCS,['NU'],ALLOW,ok,
professional,47371,CPT,[],ALLOW,ok,
professional,E1029,HCPCS,['UE'],ALLOW,ok,
professional,54162,CPT,['U1'],ALLOW,ok,
professional,J7315,HCPCS,[],ALLOW,ok,
professional,E1227,HCPCS,[],ALLOW,ok,
professional,15277,CPT,['U1'],ALLOW,ok,
professional,86688,CPT,[],ALLOW,ok,
institutional,0485,MS-DRG,[],ALLOW,ok,
institutional,51045,CPT,[],ALLOW,ok,
professional,L8702,HCPCS,['NU'],ALLOW,ok,
professional,29863,CPT,['U1'],ALLOW,ok,
professional,A7044,HCPCS,['UE'],ALLOW,ok,
institutional,36460,CPT,[],ALLOW,ok,
professional,A4412,HCPCS,[],ALLOW,ok,
professional,31370,CPT,[],ALLOW,ok,
institutional,36474,CPT,[],ALLOW,ok,
institutional,61540,CPT,[],ALLOW,ok,
professional,12041,CPT,['U1'],ALLOW,ok,
professional,L2000,HCPCS,['NU'],ALLOW,ok,
professional,E0260,HCPCS,['26'],DENY,mod.pctc_no_split,modifier 26 on a code with no professional/technical component split
professional,50630,CPT,['U1'],ALLOW,ok,
professional,65810,CPT,[],ALLOW,ok,
professional,83835,CPT,[],ALLOW,ok,
institutional,62291,CPT,[],ALLOW,ok,
professional,33211,CPT,['U1'],ALLOW,ok,
professional,J1750,HCPCS,[],ALLOW,ok,
institutional,0159,RC,[],ALLOW,ok,
institutional,DU21HZZ,ICD,[],ALLOW,ok,
professional,45171,CPT,[],ALLOW,ok,
professional,58805,CPT,['U1'],ALLOW,ok,
professional,69725,CPT,['U1'],ALLOW,ok,
professional,K1034,HCPCS,['NU'],ALLOW,ok,
professional,84075,CPT,['26'],ALLOW,ok,
professional,86430,CPT,['U1'],ALLOW,ok,
professional,26460,CPT,['U1'],ALLOW,ok,
professional,E1816,HCPCS,['KH'],ALLOW,ok,
professional,88172,CPT,['TC'],ALLOW,ok,
professional,35511,CPT,['U1'],ALLOW,ok,
professional,A6198,HCPCS,['NU'],ALLOW,ok,
institutional,29260,CPT,[],ALLOW,ok,
professional,87511,CPT,['26'],ALLOW,ok,
professional,30150,CPT,[],ALLOW,ok,
professional,82775,CPT,['26'],ALLOW,ok,
professional,28430,CPT,['U1'],ALLOW,ok,
professional,E0371,HCPCS,['NU'],ALLOW,ok,
institutional,0255,RC,[],ALLOW,ok,
professional,84488,CPT,[],ALLOW,ok,
institutional,27882,CPT,[],ALLOW,ok,
professional,35642,CPT,[],ALLOW,ok,
professional,92230,CPT,['TC'],ALLOW,ok,
institutional,28289,CPT,[],ALLOW,ok,
professional,H2010,HCPCS,['HQ'],ALLOW,ok,
professional,84437,CPT,['U1'],ALLOW,ok,
professional,99385,CPT,['26'],DENY,mod.pctc_no_split,modifier 26 on a code with no professional/technical component split
professional,A6207,HCPCS,['NU'],ALLOW,ok,
professional,74246,CPT,['26'],ALLOW,ok,
institutional,26843,CPT,[],ALLOW,ok,
professional,A2015,HCPCS,[],ALLOW,ok,
professional,93603,CPT,['26'],ALLOW,ok,
professional,45300,CPT,[],ALLOW,ok,
professional,99001,CPT,[],ALLOW,ok,
professional,57282,CPT,[],ALLOW,ok,
institutional,26170,CPT,[],ALLOW,ok,
professional,E2376,HCPCS,['NU'],ALLOW,ok,
professional,L6637,HCPCS,[],ALLOW,ok,
professional,85385,CPT,['U1'],ALLOW,ok,
professional,81341,CPT,['TC'],ALLOW,ok,
institutional,26675,CPT,[],ALLOW,ok,
professional,77300,CPT,['27'],DENY,mod.27_professional,modifier 27 (multiple outpatient hospital E/M) is UB-04 only
professional,21820,CPT,[],ALLOW,ok,
professional,65772,CPT,['U1'],ALLOW,ok,
professional,J1165,HCPCS,[],ALLOW,ok,
institutional,63250,CPT,[],ALLOW,ok,
professional,15012,CPT,[],ALLOW,ok,
professional,L6707,HCPCS,['NU'],ALLOW,ok,
professional,L8619,HCPCS,['NU'],ALLOW,ok,
professional,E2329,HCPCS,['26'],DENY,mod.pctc_no_split,modifier 26 on a code with no professional/technical component split
professional,E0680,HCPCS,['UE'],ALLOW,ok,
institutional,63278,CPT,[],ALLOW,ok,
professional,95866,CPT,['26'],ALLOW,ok,
professional,85999,CPT,[],ALLOW,ok,
professional,99215,CPT,['HG'],ALLOW,ok,
professional,L7190,HCPCS,[],ALLOW,ok,
professional,74160,CPT,[],ALLOW,ok,
institutional,2W33X3Z,ICD,[],ALLOW,ok,
professional,E2385,HCPCS,"['NU','RR','KE']",ALLOW,ok,
institutional,0095T,CPT,[],ALLOW,ok,
institutional,54056,CPT,[],ALLOW,ok,
professional,AOB8,CSTM-ALL,[],REVIEW,type.custom,"plan-specific custom code, not comparable across payers"
institutional,025L3ZZ,ICD,[],ALLOW,ok,
professional,29836,CPT,['U1'],ALLOW,ok,
professional,95928,CPT,['26'],ALLOW,ok,
professional,44120,CPT,[],ALLOW,ok,
professional,83704,CPT,[],ALLOW,ok,
professional,92145,CPT,[],ALLOW,ok,
professional,22212,CPT,['U1'],ALLOW,ok,
institutional,22841,CPT,[],ALLOW,ok,
professional,E2203,HCPCS,['NU'],ALLOW,ok,
professional,E2391,HCPCS,"['RR','KE']",ALLOW,ok,
professional,E0290,HCPCS,['RR'],ALLOW,ok,
institutional,22855,CPT,[],ALLOW,ok,
professional,32607,CPT,['U1'],ALLOW,ok,
professional,V2410,HCPCS,[],ALLOW,ok,
professional,81509,CPT,[],ALLOW,ok,
professional,28525,CPT,[],ALLOW,ok,
professional,21182,CPT,[],ALLOW,ok,
professional,27076,CPT,['U1'],ALLOW,ok,
institutional,22869,CPT,[],ALLOW,ok,
professional,38381,CPT,['U1'],ALLOW,ok,
professional,85041,CPT,['27'],DENY,mod.27_professional,modifier 27 (multiple outpatient hospital E/M) is UB-04 only
professional,73000,CPT,['TC'],ALLOW,ok,
professional,92603,CPT,['GQ'],ALLOW,ok,
professional,E1008,HCPCS,"['UE','RR','KE']",ALLOW,ok,
professional,76776,CPT,['U1'],ALLOW,ok,
professional,87534,CPT,['TC'],ALLOW,ok,
professional,Q4040,HCPCS,['NU'],ALLOW,ok,
professional,A7527,HCPCS,[],ALLOW,ok,
professional,99463,CPT,['U1'],ALLOW,ok,
professional,87168,CPT,['U1'],ALLOW,ok,
professional,92570,CPT,['95'],ALLOW,ok,
professional,27138,CPT,['U1'],ALLOW,ok,
professional,V2210,HCPCS,['NU'],ALLOW,ok,
institutional,53080,CPT,[],ALLOW,ok,
professional,85337,CPT,[],ALLOW,ok,
professional,66940,CPT,[],ALLOW,ok,
professional,93880,CPT,['U1'],ALLOW,ok,
professional,56440,CPT,[],ALLOW,ok,
professional,L8622,HCPCS,['NU'],ALLOW,ok,
professional,L0172,HCPCS,['NU'],ALLOW,ok,
professional,E2351,HCPCS,"['NU','UE','KE']",ALLOW,ok,
professional,STH,CSTM-ALL,[],REVIEW,type.custom,"plan-specific custom code, not comparable across payers"
professional,90901,CPT,['GT'],ALLOW,ok,
professional,23921,CPT,[],ALLOW,ok,
institutional,64583,CPT,[],ALLOW,ok,
institutional,64597,CPT,[],ALLOW,ok,
professional,83987,CPT,['TC'],ALLOW,ok,
professional,32220,CPT,[],ALLOW,ok,
professional,L6672,HCPCS,['NU'],ALLOW,ok,
institutional,50040,CPT,[],ALLOW,ok,
professional,G9130,HCPCS,[],ALLOW,ok,
professional,29705,CPT,[],ALLOW,ok,
professional,E0565,HCPCS,['KH'],ALLOW,ok,
professional,26373,CPT,[],ALLOW,ok,
professional,95913,CPT,['26'],ALLOW,ok,
professional,E2624,HCPCS,"['NU','KE']",ALLOW,ok,
professional,L5702,HCPCS,[],ALLOW,ok,
professional,L8499,HCPCS,[],ALLOW,ok,
professional,L3530,HCPCS,[],ALLOW,ok,
professional,48400,CPT,['U1'],ALLOW,ok,
professional,E1006,HCPCS,['KH'],ALLOW,ok,
institutional,51784,CPT,[],ALLOW,ok,
professional,A4601,HCPCS,[],ALLOW,ok,
professional,E1296,HCPCS,['UE'],ALLOW,ok,
professional,56631,CPT,[],ALLOW,ok,
professional,A4455,HCPCS,['UE'],ALLOW,ok,
professional,0721T,CPT,['TC'],ALLOW,ok,
professional,91319,CPT,[],ALLOW,ok,
professional,86932,CPT,['TC'],ALLOW,ok,
professional,29834,CPT,[],ALLOW,ok,
professional,43634,CPT,['U1'],ALLOW,ok,
professional,11450,CPT,['U1'],ALLOW,ok,
professional,19300,CPT,['U1'],ALLOW,ok,
professional,33271,CPT,[],ALLOW,ok,
professional,51992,CPT,['U1'],ALLOW,ok,
professional,25071,CPT,['U1'],ALLOW,ok,
professional,36563,CPT,[],ALLOW,ok,
professional,87046,CPT,['27'],DENY,mod.27_professional,modifier 27 (multiple outpatient hospital E/M) is UB-04 only
professional,82600,CPT,['26'],ALLOW,ok,
professional,74263,CPT,['TC'],ALLOW,ok,
professional,28545,CPT,['U1'],ALLOW,ok,
professional,85290,CPT,['27'],DENY,mod.27_professional,modifier 27 (multiple outpatient hospital E/M) is UB-04 only
professional,36823,CPT,[],ALLOW,ok,
professional,30600,CPT,['U1'],ALLOW,ok,
professional,E0840,HCPCS,['TC'],DENY,mod.pctc_no_split,modifier TC on a code with no professional/technical component split
professional,K0040,HCPCS,"['NU','RR','KE']",ALLOW,ok,
professional,33364,CPT,['U1'],ALLOW,ok,
professional,95867,CPT,[],ALLOW,ok,
professional,83721,CPT,['U1'],ALLOW,ok,
professional,73502,CPT,[],ALLOW,ok,
professional,L2810,HCPCS,['NU'],ALLOW,ok,
professional,69650,CPT,['U1'],ALLOW,ok,
institutional,43281,CPT,[],ALLOW,ok,
professional,51980,CPT,[],ALLOW,ok,
professional,84100,CPT,['26'],ALLOW,ok,
professional,A4375,HCPCS,['NU'],ALLOW,ok,
professional,67911,CPT,[],ALLOW,ok,
institutional,20662,CPT,[],ALLOW,ok,
professional,75893,CPT,[],ALLOW,ok,
professional,46250,CPT,[],ALLOW,ok,
professional,36100,CPT,['U1'],ALLOW,ok,
professional,78608,CPT,['27'],DENY,mod.27_professional,modifier 27 (multiple outpatient hospital E/M) is UB-04 only
professional,88007,CPT,['TC'],ALLOW,ok,
institutional,47141,CPT,[],ALLOW,ok,
institutional,0323,MS-DRG,[],ALLOW,ok,
professional,44210,CPT,['U1'],ALLOW,ok,
professional,K0045,HCPCS,"['NU','KE']",ALLOW,ok,
institutional,10061,CPT,[],ALLOW,ok,
professional,Q4032,HCPCS,[],ALLOW,ok,
professional,E1031,HCPCS,['26'],DENY,mod.pctc_no_split,modifier 26 on a code with no professional/technical component split
professional,L3251,HCPCS,['NU'],ALLOW,ok,
professional,36253,CPT,[],ALLOW,ok,
professional,E2364,HCPCS,['UE'],ALLOW,ok,
professional,27412,CPT,[],ALLOW,ok,
professional,78804,CPT,['U1'],ALLOW,ok,
professional,92975,CPT,['U1'],ALLOW,ok,
professional,S0510,HCPCS,[],ALLOW,ok,
institutional,29891,CPT,[],ALLOW,ok,
professional,42510,CPT,['U1'],ALLOW,ok,
professional,81344,CPT,[],ALLOW,ok,
professional,75822,CPT,['TC'],ALLOW,ok,
institutional,49595,CPT,[],ALLOW,ok,
institutional,27562,CPT,[],ALLOW,ok,
professional,L0970,HCPCS,['UE'],ALLOW,ok,
professional,A9600,HCPCS,[],ALLOW,ok,
institutional,29885,CPT,[],ALLOW,ok,
professional,90845,CPT,[],ALLOW,ok,
professional,K0006,HCPCS,[],ALLOW,ok,
professional,E0783,HCPCS,['26'],DENY,mod.pctc_no_split,modifier 26 on a code with no professional/technical component split
institutional,27267,CPT,[],ALLOW,ok,
professional,76380,CPT,['27'],DENY,mod.27_professional,modifier 27 (multiple outpatient hospital E/M) is UB-04 only
professional,36596,CPT,['U1'],ALLOW,ok,
professional,63740,CPT,['U1'],ALLOW,ok,
professional,80164,CPT,[],ALLOW,ok,
professional,47740,CPT,[],ALLOW,ok,
professional,61596,CPT,['U1'],ALLOW,ok,
institutional,61888,CPT,[],ALLOW,ok,
professional,J9263,HCPCS,[],ALLOW,ok,
professional,97153,CPT,['95'],ALLOW,ok,
professional,78473,CPT,['TC'],ALLOW,ok,
professional,92502,CPT,['TC'],ALLOW,ok,
institutional,62147,CPT,[],ALLOW,ok,
professional,A6535,HCPCS,['NU'],ALLOW,ok,
professional,84305,CPT,['U1'],ALLOW,ok,
professional,70480,CPT,['27'],DENY,mod.27_professional,modifier 27 (multiple outpatient hospital E/M) is UB-04 only
professional,E2601,HCPCS,['RR'],ALLOW,ok,
professional,L6950,HCPCS,['NU'],ALLOW,ok,
professional,K0020,HCPCS,['RR'],ALLOW,ok,
professional,A5051,HCPCS,['NU'],ALLOW,ok,
professional,13160,CPT,[],ALLOW,ok,
professional,37224,CPT,['U1'],ALLOW,ok,
professional,E0692,HCPCS,['NU'],ALLOW,ok,
professional,77432,CPT,['27'],DENY,mod.27_professional,modifier 27 (multiple outpatient hospital E/M) is UB-04 only
professional,K0812,HCPCS,[],ALLOW,ok,
institutional,CHR3,CSTM-ALL,[],REVIEW,type.custom,"plan-specific custom code, not comparable across payers"
professional,23120,CPT,[],ALLOW,ok,
professional,88332,CPT,['27'],DENY,mod.27_professional,modifier 27 (multiple outpatient hospital E/M) is UB-04 only
institutional,61682,CPT,[],ALLOW,ok,
institutional,0516,MS-DRG,[],ALLOW,ok,
professional,26352,CPT,['U1'],ALLOW,ok,
institutional,0347T,CPT,[],ALLOW,ok,
professional,47531,CPT,[],ALLOW,ok,
professional,84588,CPT,['TC'],ALLOW,ok,
professional,E0748,HCPCS,['RR'],ALLOW,ok,
institutional,54380,CPT,[],ALLOW,ok,
professional,33523,CPT,['U1'],ALLOW,ok,
professional,29035,CPT,[],ALLOW,ok,
professional,80402,CPT,['U1'],ALLOW,ok,
professional,62223,CPT,['U1'],ALLOW,ok,
professional,82465,CPT,['27'],DENY,mod.27_professional,modifier 27 (multiple outpatient hospital E/M) is UB-04 only
professional,28302,CPT,['U1'],ALLOW,ok,
professional,E0443,HCPCS,['NU'],ALLOW,ok,
professional,L2760,HCPCS,[],ALLOW,ok,
professional,A4639,HCPCS,['RR'],ALLOW,ok,
institutional,D925DZZ,ICD,[],ALLOW,ok,
professional,23078,CPT,['U1'],ALLOW,ok,
professional,E0606,HCPCS,['RR'],ALLOW,ok,
professional,K0843,HCPCS,['KI'],ALLOW,ok,
professional,32850,CPT,[],ALLOW,ok,
professional,V5247,HCPCS,[],ALLOW,ok,
institutional,2Y40X5Z,ICD,[],ALLOW,ok,
professional,33730,CPT,[],ALLOW,ok,
professional,S9445,HCPCS,['HF'],ALLOW,ok,
professional,81239,CPT,[],ALLOW,ok,
professional,L3080,HCPCS,['NU'],ALLOW,ok,
institutional,48540,CPT,[],ALLOW,ok,
professional,E2325,HCPCS,['KH'],ALLOW,ok,
professional,67922,CPT,['U1'],ALLOW,ok,
institutional,48554,CPT,[],ALLOW,ok,
professional,67110,CPT,[],ALLOW,ok,
institutional,28666,CPT,[],ALLOW,ok,
professional,A4613,HCPCS,['TC'],DENY,mod.pctc_no_split,modifier TC on a code with no professional/technical component split
professional,L5780,HCPCS,['NU'],ALLOW,ok,
institutional,25272,CPT,[],ALLOW,ok,
professional,J0713,HCPCS,[],ALLOW,ok,
professional,28119,CPT,[],ALLOW,ok,
professional,57150,CPT,[],ALLOW,ok,
professional,E0658,HCPCS,[],ALLOW,ok,
institutional,33775,CPT,[],ALLOW,ok,
professional,86765,CPT,['TC'],ALLOW,ok,
professional,10030,CPT,[],ALLOW,ok,
professional,78456,CPT,['26'],ALLOW,ok,
professional,37180,CPT,['U1'],ALLOW,ok,
professional,20527,CPT,['U1'],ALLOW,ok,
institutional,64655,CPT,[],ALLOW,ok,
institutional,69550,CPT,[],ALLOW,ok,
institutional,50382,CPT,[],ALLOW,ok,
professional,L1060,HCPCS,[],ALLOW,ok,
professional,92579,CPT,[],ALLOW,ok,
professional,31631,CPT,[],ALLOW,ok,
professional,78699,CPT,['TC'],ALLOW,ok,
institutional,50396,CPT,[],ALLOW,ok,
professional,S0136,HCPCS,[],ALLOW,ok,
professional,33518,CPT,['U1'],ALLOW,ok,
professional,21295,CPT,['U1'],ALLOW,ok,
professional,53080,CPT,[],ALLOW,ok,
professional,86277,CPT,['U1'],ALLOW,ok,
professional,97167,CPT,[],ALLOW,ok,
professional,80439,CPT,['U1'],ALLOW,ok,
professional,84210,CPT,['27'],DENY,mod.27_professional,modifier 27 (multiple outpatient hospital E/M) is UB-04 only
professional,88369,CPT,['U1'],ALLOW,ok,
professional,G0447,HCPCS,['95'],ALLOW,ok,
professional,83013,CPT,['U1'],ALLOW,ok,
institutional,53447,CPT,[],ALLOW,ok,
professional,A4602,HCPCS,['RR'],ALLOW,ok,
professional,V2599,HCPCS,[],ALLOW,ok,
institutional,33957,CPT,[],ALLOW,ok,
professional,J0558,HCPCS,[],ALLOW,ok,
professional,77469,CPT,['U1'],ALLOW,ok,
professional,66680,CPT,['U1'],ALLOW,ok,
institutional,53453,CPT,[],ALLOW,ok,
professional,90396,CPT,[],ALLOW,ok,
professional,90853,CPT,['GQ'],ALLOW,ok,
professional,87506,CPT,[],ALLOW,ok,
professional,61863,CPT,[],ALLOW,ok,
professional,93455,CPT,[],ALLOW,ok,
professional,L0491,HCPCS,['NU'],ALLOW,ok,
professional,76941,CPT,['27'],DENY,mod.27_professional,modifier 27 (multiple outpatient hospital E/M) is UB-04 only
professional,E0600,HCPCS,[],ALLOW,ok,
professional,24802,CPT,[],ALLOW,ok,
professional,Q0492,HCPCS,[],ALLOW,ok,
professional,75807,CPT,['26'],ALLOW,ok,
professional,J0500,HCPCS,[],ALLOW,ok,
institutional,21270,CPT,[],ALLOW,ok,
professional,35303,CPT,[],ALLOW,ok,
institutional,42182,CPT,[],ALLOW,ok,
professional,A6564,HCPCS,[],ALLOW,ok,
professional,E0189,HCPCS,['UE'],ALLOW,ok,
professional,50435,CPT,['26'],DENY,mod.pctc_no_split,modifier 26 on a code with no professional/technical component split
professional,L0640,HCPCS,['NU'],ALLOW,ok,
professional,75957,CPT,['TC'],ALLOW,ok,
professional,83916,CPT,['27'],DENY,mod.27_professional,modifier 27 (multiple outpatient hospital E/M) is UB-04 only
professional,Q4221,HCPCS,[],ALLOW,ok,
professional,54000,CPT,[],ALLOW,ok,
professional,J9028,HCPCS,[],ALLOW,ok,
professional,93624,CPT,[],ALLOW,ok,
institutional,43652,CPT,[],ALLOW,ok,
professional,V2522,HCPCS,['NU'],ALLOW,ok,
professional,96136,CPT,[],ALLOW,ok,
professional,E0973,HCPCS,"['NU','UE','KE']",ALLOW,ok,
institutional,43870,CPT,[],ALLOW,ok,
professional,E0675,HCPCS,['KI'],ALLOW,ok,
professional,44365,CPT,['U1'],ALLOW,ok,
professional,K0830,HCPCS,['RR'],ALLOW,ok,
professional,65850,CPT,['U1'],ALLOW,ok,
professional,S9446,HCPCS,[],ALLOW,ok,
professional,E2211,HCPCS,['UE'],ALLOW,ok,
professional,00620,CPT,[],ALLOW,ok,
professional,L8510,HCPCS,[],ALLOW,ok,
professional,49651,CPT,['U1'],ALLOW,ok,
professional,L4396,HCPCS,['NU'],ALLOW,ok,
professional,65135,CPT,['U1'],ALLOW,ok,
institutional,66179,CPT,[],ALLOW,ok,
professional,91113,CPT,['TC'],ALLOW,ok,
institutional,31760,CPT,[],ALLOW,ok,
institutional,0168,MS-DRG,[],ALLOW,ok,
professional,87187,CPT,['26'],ALLOW,ok,
professional,78014,CPT,['U1'],ALLOW,ok,
institutional,C7502,HCPCS,[],ALLOW,ok,
professional,J2995,HCPCS,[],ALLOW,ok,
professional,01400,CPT,[],ALLOW,ok,
professional,97168,CPT,['95'],ALLOW,ok,
